,date,key_rate,exchange_rate,treasures_y_r,gdp_proxy,m0,mp_index_banks,f_currency_reserves,gold_reserves
0,2015-03-01,0.0,0.0,0.0,100.13185027529764,0.0,0.0,0.0,0.0
1,2015-04-01,-0.11680420274170267,-4.31534260766994,-0.010144461223050849,102.31152162946428,-118.92708333332848,0.03125,-2972.588541666628,563.4895833333358
2,2015-05-01,-0.7788718956482104,-0.013941300596293615,-0.006094041922989291,101.00780631696428,876.4479166666606,0.03125,-833.0000000000582,-49.18229166666424
3,2015-06-01,-0.05743311878180357,5.036593177766882,-0.005575070488721745,101.53095287946428,277.5000000000073,0.03125000000000014,2680.979166666686,412.5208333333285
4,2015-07-01,-0.5251098405761123,2.2390190309211206,0.04659031688658394,101.33079585565476,18.09672619047342,0.15252976190476186,3613.1941964285797,880.2053571428623
5,2015-08-01,-0.43013766771530904,6.6673054647665,0.10587260500205914,100.03542139136903,575.9464285714275,0.05952380952380956,-1794.6845238095266,-4536.970238095237
6,2015-09-01,0.07212650275551269,1.0321117834680393,-0.06878183155369855,101.47239079613095,190.28497023809905,0.05877976190476194,4652.995535714261,2793.556547619046
7,2015-10-01,0.0028203227931484776,-2.540324237924665,-0.13258607162050387,101.61393277529761,-212.60937500000364,0.05208333333333338,6993.307291666686,4204.213541666664
8,2015-11-01,-0.05169606328073151,1.4706859879673857,0.1590057601389839,101.2359466815476,603.7239583333321,0.05208333333333337,-3014.270833333314,1635.1822916666715
9,2015-12-01,-0.06972034726968879,4.281009687551602,0.17168029804625184,100.97415704613093,369.8125,0.05208333333333326,-3152.760416666686,-1624.3489583333285
10,2016-01-01,-0.08520472582972616,7.576924132782892,-0.07342050794600136,100.03747287946427,79.69791666666424,0.1666666666666666,14.802083333372138,-476.2760416666715
11,2016-02-01,-0.113674471504849,-0.8374272903432995,-0.03769383516226332,104.12256147321428,248.80208333333576,0.03125,-2509.036458333314,1038.0104166666715
12,2016-03-01,-1.2748659207719548,-10.541384781071173,0.2538741125706228,98.6823402752976,176.22395833333576,-0.7187500000000001,6165.062499999942,5638.598958333321
13,2016-04-01,0.3117672258297244,-0.9066307461980898,-0.09079381187240143,101.18738162946428,456.07291666666424,0.03125,6961.411458333372,949.4895833333358
14,2016-05-01,0.6421807359307365,1.8928154511315256,0.022256607427660002,101.36873631696429,625.4479166666642,0.03125,2685.999999999942,1304.8177083333358
15,2016-06-01,0.23579996392496305,0.43612218361482746,-0.07918546009911132,101.81066287946427,691.5000000000073,0.03125000000000014,274.97916666668607,-1751.4791666666715
16,2016-07-01,-0.23939555486182584,-1.3729090191447568,-0.013546046749779772,100.85983585565475,116.09672619047342,0.15252976190476186,-1360.8058035714203,6093.205357142862
17,2016-08-01,0.06986233228469096,-0.9774563552974911,0.0817373706711727,101.88782139136904,613.9464285714275,0.05952380952380956,-982.6845238095266,-247.9702380952367
18,2016-09-01,-0.15514622451721394,-0.707115922159673,-0.04132841540463028,100.15006079613096,40.28497023809905,0.05877976190476194,-249.00446428573923,263.5565476190459
19,2016-10-01,-0.2699069499341249,-0.9402155234507319,0.04358059504616296,101.60212277529763,74.390625,0.05208333333333338,5023.307291666686,3797.2135416666642
20,2016-11-01,-0.05169606328073151,1.380443119927719,0.021996988209159296,103.3479766815476,397.7239583333285,0.05208333333333337,-5622.270833333314,-1131.8177083333285
21,2016-12-01,-0.06972034726968879,-2.616721771530891,0.1250765158635223,97.85820704613096,167.8125,0.05208333333333326,-3798.760416666686,-1500.3489583333285
22,2017-01-01,-0.08520472582972616,-3.1140880954779746,-0.0036325152369562907,103.01047287946429,-370.30208333333576,0.1666666666666666,-8876.197916666628,-2822.2760416666715
23,2017-02-01,-0.113674471504849,-1.3219921660742955,-0.03350962463594742,98.28879147321429,1060.8020833333358,0.03125,7248.963541666686,964.0104166666715
24,2017-03-01,-1.3316841025901383,-4.163938384777403,0.32141894302620866,101.61604027529762,278.22395833333576,-0.7187500000000001,5892.062499999942,3675.5989583333285
25,2017-04-01,0.11858540764790781,1.258034405317062,0.04152601932614841,101.38343162946428,170.07291666666424,0.03125,1230.4114583333721,788.4895833333285
26,2017-05-01,0.14218073593073655,3.2512503945506808,0.06716433128275212,103.53695631696428,317.44791666666424,0.03125,2549.999999999942,18.817708333328483
27,2017-06-01,0.4262761544011546,1.998618841927268,0.03815220223855098,101.47100287946427,713.5000000000073,0.03125000000000014,5584.979166666686,1466.520833333343
28,2017-07-01,-0.17987174533801742,1.307889465703738,0.047817589613856626,98.87186585565475,302.0967261904734,0.15252976190476186,6209.19419642858,1.205357142855064
29,2017-08-01,0.06986233228469096,-1.6559655497262469,0.03260693588856389,102.50659139136904,91.94642857142753,0.05952380952380956,3825.3154761904734,-3.9702380952367093
30,2017-09-01,-0.16596873533972456,-2.1958283727525583,-0.015531313955354786,99.91615079613096,45.28497023809905,0.05877976190476194,722.9955357142608,3536.556547619053
31,2017-10-01,-0.28181171183888765,0.9503457319605246,0.09503297599854355,98.6637327752976,247.390625,0.05208333333333338,3964.307291666686,3098.213541666657
32,2017-11-01,-0.27896879055345813,0.9152097865943887,0.1078779405901118,101.9281966815476,592.7239583333285,0.05208333333333337,288.72916666668607,51.18229166667152
33,2017-12-01,-0.30781558536492604,-0.7469728161384666,0.13538603967304597,96.67452704613095,231.8125,0.05208333333333326,3246.239583333314,3686.6510416666715
34,2018-01-01,-0.3471094877344889,-2.7284075865846873,0.13941510381066324,105.78479287946429,-27.30208333333576,0.1666666666666666,-2216.197916666628,-830.2760416666715
35,2018-02-01,-0.2715692083469552,0.07710823597248151,0.13229112724375192,98.27904147321428,617.8020833333358,0.03125,8408.963541666686,1953.0104166666715
36,2018-03-01,-1.4294711839298495,-3.3743095931012377,0.23068340853781333,100.29665027529762,281.22395833333576,-0.7187500000000001,8775.062499999942,-47.40104166667152
37,2018-04-01,0.12426722582972527,6.535337652070311,0.10080791972933012,103.13774162946429,408.07291666666424,0.03125,5816.411458333372,-18.510416666671517
38,2018-05-01,0.6421807359307365,4.197805783021849,0.10636916154021403,103.54715631696429,953.4479166666642,0.03125,1765.9999999999418,-400.1822916666715
39,2018-06-01,0.5453237734487733,1.5931158344084864,0.01442925851560739,99.03373287946428,289.5000000000073,0.03125000000000014,-1104.020833333314,189.52083333334303
40,2018-07-01,-0.04891936438563693,-0.39816767715342394,0.0847504900467575,100.58011585565475,772.0967261904734,0.15252976190476186,1619.1941964285797,-1817.794642857145
41,2018-08-01,0.06986233228469185,1.6384456303979817,0.08500962739995055,100.98773139136904,221.94642857142753,0.05952380952380956,923.3154761904734,-2026.9702380952367
42,2018-09-01,0.1971265027555127,1.261893347556125,0.04584168375631581,99.83915079613095,361.28497023809905,0.05877976190476194,1383.9955357142608,-72.44345238094684
43,2018-10-01,0.12782032279314848,-0.814583705268916,0.07133737335557289,102.3238827752976,-18.609375,0.05208333333333338,1601.307291666686,3221.213541666657
44,2018-11-01,-0.05169606328073151,0.18786346624806072,-0.007821193609022448,99.99019668154762,458.7239583333285,0.05208333333333337,-2864.270833333314,3513.1822916666715
45,2018-12-01,0.05527965273031121,0.5853577033420692,-0.04835080243221723,100.24408704613097,459.8125,0.05208333333333326,-448.76041666668607,3143.6510416666715
46,2019-01-01,0.03979527417027384,-1.4754229274937956,-0.03868138741740701,102.1949828794643,-138.30208333333576,0.1666666666666666,-380.19791666662786,2618.7239583333285
47,2019-02-01,-0.11367447150484988,-0.9335157771853915,-0.05858606573870473,100.5120914732143,73.80208333333576,0.03125,2039.963541666686,779.0104166666715
48,2019-03-01,-1.2748659207719548,-4.349476948990969,0.07298917294884166,99.22736027529763,325.22395833333576,-0.7187500000000001,7554.062499999942,1929.5989583333285
49,2019-04-01,0.31176722582972527,2.339899556832208,-0.05633493741352735,104.95559162946428,5.072916666664241,0.03125,8188.411458333372,-1548.5104166666715
50,2019-05-01,0.6421807359307365,2.9523970528631196,-0.09776503759398514,100.09479631696428,503.44791666666424,0.03125,3829.999999999942,-1067.1822916666715
51,2019-06-01,0.42032377344877325,0.405855516948165,-0.38548416139781283,100.7724628794643,453.5000000000073,0.03125000000000014,5774.979166666686,698.520833333343
52,2019-07-01,-0.20652806003781077,-1.4379787161144577,-0.00750059220432453,102.21099585565476,516.0967261904734,0.15252976190476186,11901.19419642858,10922.205357142855
53,2019-08-01,-0.1475289720631343,0.7887853443072572,-0.16302349889404488,100.13017139136905,440.94642857142753,0.05952380952380956,-1327.6845238095266,374.0297619047633
54,2019-09-01,-0.118349687720678,-0.9565708035825935,-0.04267360644547358,101.20363079613095,135.28497023809905,0.05877976190476194,386.99553571426077,7627.556547619053
55,2019-10-01,-0.14366000846979166,0.4132705644468757,-0.21040425343868563,102.2995227752976,778.390625,0.05208333333333338,6750.307291666686,1364.213541666657
56,2019-11-01,-0.4647395415416007,-0.8211624701343965,-0.09479009313055342,97.0729766815476,310.7239583333285,0.05208333333333337,10237.729166666686,6.182291666671517
57,2019-12-01,-0.20608398363332547,-1.328855933021572,-0.02396107812144055,100.42484704613096,898.8125,0.05208333333333326,1997.239583333314,-733.3489583333285
58,2020-01-01,-0.19884108946608947,-1.7730440775447107,0.020867484763043898,101.53851287946429,109.69791666666424,0.1666666666666666,5057.802083333372,3120.7239583333285
59,2020-02-01,-0.29788499782063926,1.9361059139910708,-0.1556036095983533,103.41254147321429,424.80208333333576,0.03125,-348.03645833331393,3664.0104166666715
60,2020-03-01,-1.3406553944561654,6.108483013415039,-0.9424608156590422,96.5713102752976,524.2239583333358,-0.7187500000000001,7211.062499999942,3682.5989583333285
61,2020-04-01,0.22085813492063444,3.8731431658547706,-0.13767692875551824,94.60217162946428,1090.0729166666642,0.03125,-5629.588541666628,169.48958333332848
62,2020-05-01,0.23308982683982737,0.4735573703234479,-0.03624339257234005,99.42415631696427,833.4479166666642,0.03125,-3165.000000000058,5179.8177083333285
63,2020-06-01,0.24532377344877343,-2.2480683719407324,-0.02516597957963085,104.36876287946427,270.5000000000073,0.03125000000000014,144.97916666668607,2306.520833333343
64,2020-07-01,-0.8057375462038188,1.605748378747208,-0.005682410386143311,104.77734585565476,1227.0967261904734,0.15252976190476186,-1319.8058035714203,3750.205357142855
65,2020-08-01,-0.12331948589712649,0.9280201645594701,0.011998146127600279,101.93553139136903,732.9464285714275,0.05952380952380956,8233.315476190473,12261.029761904749
66,2020-09-01,0.07212650275551269,1.6020836449398956,-0.06925802202988901,102.39799079613097,509.28497023809905,0.05877976190476194,1057.9955357142608,339.55654761905316
67,2020-10-01,0.0028203227931484776,2.9325457225496336,-0.023538452572884866,99.69395277529763,825.390625,0.05208333333333338,-2245.692708333314,-2475.786458333314
68,2020-11-01,-0.05169606328073151,-1.1373696184399336,-0.0638012574048757,101.1974266815476,343.7239583333285,0.05208333333333337,178.72916666668607,-510.81770833334303
69,2020-12-01,-0.06972034726968879,-3.017039053867151,-0.02202783592504011,105.67803704613095,36.8125,0.05208333333333326,3698.239583333314,-3713.348958333343
70,2021-01-01,-0.08520472582972616,-0.47688238895624124,0.0371297312884484,98.31688287946429,173.69791666666424,0.1666666666666666,5220.802083333372,3724.723958333343
71,2021-02-01,-0.11367447150484988,-0.30715623771170897,-0.056430677267526444,103.26911147321428,407.80208333333576,0.03125,-5973.036458333314,-3746.989583333343
72,2021-03-01,-1.183956829862864,-3.550891547988485,0.13453107117266155,103.2353202752976,413.22395833333576,-0.7187500000000001,5133.062499999942,-6732.401041666657
73,2021-04-01,0.5844944985569978,4.575850422633096,-0.0048875442270033265,103.13138162946429,161.07291666666424,0.03125,-6562.588541666628,-4935.5104166666715
74,2021-05-01,1.0285443722943732,0.597138125241031,-0.023866769195716633,100.28771631696429,1152.4479166666642,0.03125,12128.999999999942,4503.8177083333285
75,2021-06-01,0.8180510461760457,-0.3319054688496692,-0.023711434125085376,102.15914287946427,142.50000000000728,0.03125000000000014,7614.979166666686,9468.520833333343
76,2021-07-01,0.4056260901598181,0.7814236271944139,0.03412278441905146,99.81907585565476,292.0967261904734,0.15252976190476186,-5260.80580357142,-8532.794642857145
77,2021-08-01,0.8425896050119643,-1.883173417221073,0.024898579028033177,99.95145139136905,234.94642857142753,0.05952380952380956,3707.3154761904734,3163.0297619047487
78,2021-09-01,0.23121741184642186,-0.9843083464020879,-0.06289438566625265,103.71715079613097,339.28497023809905,0.05877976190476194,18009.99553571426,-2103.443452380947
79,2021-10-01,0.27230084227366813,-0.4791430126282279,0.01327107123663894,101.98763277529763,884.390625,0.05208333333333338,3259.307291666686,-1043.7864583333285
80,2021-11-01,0.5197325081478397,0.9355294038192596,0.011496988209159398,102.34681668154761,703.7239583333285,0.05208333333333337,6213.729166666686,4150.1822916666715
81,2021-12-01,0.3393705618212195,0.6761275365218609,0.11497694876395512,104.75924704613095,1284.8125,0.05208333333333326,-2735.760416666686,1153.651041666657
82,2022-01-01,0.5057043650793656,2.1727805820582518,0.2874670518626111,99.45331287946429,1584.6979166666642,0.1666666666666666,5001.802083333372,-1028.276041666657
83,2022-02-01,0.9613255284951503,0.34312999035846303,0.4261745858903683,101.2384414732143,518.8020833333358,0.03125,-2459.036458333314,-2591.989583333343
84,2022-03-01,9.150134079228046,22.66946267848681,0.462517341195545,107.46506027529762,1183.2239583333358,5.28125,-18982.93750000006,8727.598958333343
85,2022-04-01,-1.8310899170274162,-22.741807153124498,0.5616381474726013,99.20906162946429,1621.0729166666715,0.03125,-10204.588541666628,927.489583333343
86,2022-05-01,-3.714962121212123,-11.849648927953439,0.1590661312371835,99.1770363169643,479.44791666665697,0.03125,-11720.000000000058,-2159.182291666686
87,2022-06-01,-2.8832476551226556,-5.078672961109731,0.5518751459614948,99.86510287946429,672.5,0.03125,-1294.020833333314,-2006.479166666657
88,2022-07-01,-0.9774907929570649,0.5512323228465874,0.39329810909437635,101.29089585565475,532.096726190488,0.15252976190476186,-1880.8058035714203,-1728.7946428571304
89,2022-08-01,-1.0729948105724514,0.5945027356116057,0.28269389241030307,100.83657139136903,1640.9464285714203,0.0595238095238102,-3587.6845238095266,-6015.970238095251
90,2022-09-01,-0.15514622451721571,-0.8982113767051203,0.5502864914276682,100.82530079613095,2410.284970238092,0.05877976190476186,-12490.00446428574,-25.443452380946837
91,2022-10-01,-0.2699069499341231,2.2913271172418987,0.5130091664747338,101.44905277529762,1859.390625,0.05208333333333304,-14386.692708333314,-4310.786458333343
92,2022-11-01,-0.05169606328073151,-0.5761378324532274,0.24599698820915883,102.5762966815476,1035.7239583333285,0.052083333333333925,6133.729166666686,622.1822916666715
93,2022-12-01,-0.06972034726968879,4.567716737785872,-0.051209198422191626,103.10148704613096,1021.8125,0.05208333333333304,12399.239583333314,7848.651041666657
94,2023-01-01,-0.08520472582972616,2.4083350023481103,0.04915319904875837,99.3453128794643,3159.6979166666715,-0.8333333333333339,6827.802083333372,3719.723958333343
95,2023-02-01,-0.11367447150484988,3.6752779728146123,0.20272721746931577,100.63245147321427,1295.802083333343,0.03125,4327.963541666686,6087.010416666657
96,2023-03-01,-1.2748659207719548,-0.3103727282117603,-0.11462224690514144,102.79681027529764,1567.2239583333285,-0.71875,-11339.937500000058,-8629.401041666657
97,2023-04-01,0.31176722582972527,7.7210084312910965,0.011725103994340458,102.33470162946426,934.0729166666715,0.03125,9550.411458333372,11528.489583333343
98,2023-05-01,0.6421807359307365,0.9538481389115674,0.2182695944406472,102.47265631696428,31.447916666656965,0.03125,860.9999999999418,523.8177083333139
99,2023-06-01,0.5453237734487733,5.162249668994946,0.28867168275803046,100.51641287946428,1715.5,0.03125,-7339.020833333314,-1942.479166666657
100,2023-07-01,0.23679492132864866,6.6631037514180065,0.1537981090943772,101.55685585565477,982.096726190488,-1.8474702380952377,325.19419642857974,-2390.7946428571304
101,2023-08-01,2.762408916135623,3.2352847608327693,0.0243678054537817,101.56829139136904,1455.9464285714203,0.059523809523809756,3564.3154761904734,1597.0297619047342
102,2023-09-01,2.070056109380772,1.0091180699351838,0.0022078164794274713,103.20017079613096,1719.2849702380918,0.05877976190476186,-8607.00446428574,-971.4434523809468
103,2023-10-01,0.7084480284208539,1.4970061215709052,-0.0338241668585999,101.09985277529762,581.390625,0.05208333333333304,-5119.692708333314,-1243.786458333314
104,2023-11-01,1.7664857549010868,-7.022780689596075,-0.19783634512417425,100.97596668154762,1033.7239583333285,0.05208333333333348,-820.2708333333139,8130.182291666657
105,2023-12-01,0.4064701289207875,0.01012090680526967,-0.3275425317555243,103.34787704613098,1197.8125,0.05208333333333348,11953.239583333314,4471.651041666657
